Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
75.66666666666667,1772057041.507069,18.33679620975527,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.86666666666666,1772057038.4138303,5.742904524798614,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
94.2,1772057037.4002774,7.4277472070223665,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.53333333333333,1772057032.2583451,10.23904757475495,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
90.2,1772057031.274471,12.97359956659237,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
91.73333333333333,1772057049.1182752,9.56531432286666,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1772057047.4650626,13.643418088692332,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057034.5526083,6.222080497252162,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.26666666666667,1772057033.512842,9.066946774384627,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.6,1772057034.2832532,9.409721416856993,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
90.6,1772057033.4582753,12.500285711020481,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
92.33333333333333,1772057062.2935529,9.286446857549729,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.2,1772057061.8925064,12.94052328374486,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.86666666666666,1772057037.8784413,5.166743471011319,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.8,1772057036.8622434,8.265245653595887,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
