Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
79.5,-0.5265915393829346,0.527046276694729,60,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.1,-0.5295272827148437,0.567646212197548,60,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
46.4,-0.5293305397033692,1.349897115421105,60,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
81.8,-0.5363086700439453,0.9189365834726801,60,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
85.4,-0.00021240711212158203,3.339993346633426,80,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
45.2,-0.0004972457885742187,3.04776785350999,80,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.6,-0.0003279209136962891,1.776388345929897,80,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.2,-0.5418074607849122,0.6324555320336759,80,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.3,-0.5258214473724365,1.3374935098492593,80,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
86.9,-0.5197131395339966,0.994428926011754,80,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
89.0,-1.2597795963287353,0.0,80,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
42.0,-1.2487587690353394,0.0,80,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,-1.241197109222412,0.0,80,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.5,-0.9527435302734375,1.5811388300841898,80,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
30.2,-1.0932159900665284,0.4216370213557835,80,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.6,-0.928352665901184,0.9660917830792964,80,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,-1.2862200260162353,0.0,80,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
46.0,-1.2098982095718385,0.0,80,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,-1.3695075511932373,0.0,80,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.2,-5.005090975761414,0.6324555320336784,80,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
47.2,-5.040589332580566,1.619327706865482,80,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
88.9,-5.224887275695801,0.9944289260117541,80,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
87.4,-0.5367902517318726,1.5776212754932313,80,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
46.4,-0.5570021152496338,1.0749676997731408,80,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
81.8,-0.6161532402038574,1.3984117975602022,80,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
87.2,-0.5976398468017579,0.7888106377466143,80,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
51.0,-0.586052656173706,0.6666666666666669,80,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
84.8,-0.5977296829223633,0.42163702135578723,80,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
88.0,-0.5376106977462769,0.0,80,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
47.4,-0.5438709259033203,0.843274042711569,80,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.8,-0.5475285530090332,0.6324555320336743,80,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.1,-0.5670822143554688,1.6633299933166197,80,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
48.1,-0.5672893524169922,1.7919573407620784,80,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.0,-0.5783440828323364,1.3333333333333341,80,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.2,-0.529623007774353,0.42163702135578635,80,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
51.8,-0.542785382270813,0.6324555320336754,80,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.5,-0.5265915393829346,0.7071067811865496,80,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.2,-0.5295272827148437,0.7888106377466155,80,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
49.9,-0.5293305397033692,1.3703203194062983,80,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
85.9,-0.5363086700439453,0.9944289260117548,80,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
88.6,-0.00021240711212158203,1.7126976771553521,100,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
48.2,-0.0004972457885742187,2.0976176963403037,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
82.5,-0.0003279209136962891,1.8408935028645415,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
89.0,-0.5418074607849122,0.6666666666666673,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
52.8,-0.5258214473724365,1.22927259430572,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
88.9,-0.5197131395339966,0.737864787372622,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
91.0,-1.2597795963287353,0.0,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
45.0,-1.2487587690353394,0.0,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,-1.241197109222412,0.0,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-0.9527435302734375,2.7487370837451075,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
40.0,-1.0932159900665284,3.055050463303893,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,-0.928352665901184,2.708012801545322,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-1.2862200260162353,0.0,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
48.0,-1.2098982095718385,0.0,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.0,-1.3695075511932373,0.0,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.9,-5.005090975761414,0.9944289260117539,100,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
50.6,-5.040589332580566,1.837873166945363,100,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
91.8,-5.224887275695801,0.6324555320336778,100,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
89.4,-0.5367902517318726,0.6992058987801019,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
49.7,-0.5570021152496338,1.0593499054713795,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
83.9,-0.6161532402038574,1.852925614624972,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
87.9,-0.5976398468017579,0.567646212197547,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
52.8,-0.586052656173706,1.1352924243950926,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
87.2,-0.5977296829223633,0.6324555320336775,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
88.6,-0.5376106977462769,0.5163977794943216,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
48.7,-0.5438709259033203,1.1595018087284052,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,-0.5475285530090332,0.0,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.2,-0.5670822143554688,0.7888106377466149,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
49.7,-0.5672893524169922,1.4181364924121755,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.9,-0.5783440828323364,1.7288403306519922,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.4,-0.529623007774353,0.5163977794943229,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
53.6,-0.542785382270813,0.5163977794943221,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.3,-0.5265915393829346,0.48304589153964667,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.3,-0.5295272827148437,0.6749485577105503,100,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
51.9,-0.5293305397033692,0.8755950357709134,100,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
88.1,-0.5363086700439453,0.9944289260117535,100,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-0.00021240711212158203,1.4142135623730956,120,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
50.1,-0.0004972457885742187,1.852925614624973,120,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
85.0,-0.0003279209136962891,1.5634719199411433,120,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
89.8,-0.5418074607849122,0.7888106377466146,120,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
55.4,-0.5258214473724365,1.3498971154211072,120,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
90.4,-0.5197131395339966,0.5163977794943219,120,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
93.0,-1.2597795963287353,0.0,120,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
46.0,-1.2487587690353394,0.0,120,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,-1.241197109222412,0.0,120,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,-0.9527435302734375,1.7638342073763942,120,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
47.8,-1.0932159900665284,2.440400695696417,120,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.8,-0.928352665901184,2.394437999475729,120,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-1.2862200260162353,0.0,120,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
49.0,-1.2098982095718385,0.0,120,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
89.0,-1.3695075511932373,0.0,120,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.6,-5.005090975761414,0.8432740427115675,120,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
54.4,-5.040589332580566,2.1186998109427604,120,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
93.8,-5.224887275695801,0.6324555320336752,120,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
89.6,-0.5367902517318726,0.699205898780102,120,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
52.0,-0.5570021152496338,0.9428090415820636,120,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
85.2,-0.6161532402038574,1.3165611772087664,120,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.5,-0.5976398468017579,0.849836585598797,120,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
55.0,-0.586052656173706,1.0540925533894603,120,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
88.1,-0.5977296829223633,0.567646212197548,120,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
89.5,-0.5376106977462769,0.5270462766947291,120,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
51.0,-0.5438709259033203,1.0540925533894596,120,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.8,-0.5475285530090332,0.6324555320336755,120,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.4,-0.5670822143554688,0.8432740427115692,120,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
52.1,-0.5672893524169922,1.5238839267549948,120,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.6,-0.5783440828323364,1.2649110640673542,120,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-0.529623007774353,0.0,120,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
54.1,-0.542785382270813,0.7378647873726201,120,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.4,-0.5265915393829346,0.5163977794943213,120,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-0.5295272827148437,0.8164965809277268,120,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
54.1,-0.5293305397033692,1.4491376746189444,120,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
89.4,-0.5363086700439453,0.9660917830792959,120,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
91.0,-0.00021240711212158203,1.4142135623730936,140,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
52.5,-0.0004972457885742187,1.715938356831166,140,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
87.4,-0.0003279209136962891,1.5055453054181593,140,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.3,-0.5418074607849122,0.6749485577105513,140,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
57.4,-0.5258214473724365,1.2649110640673513,140,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
91.7,-0.5197131395339966,0.4830458915396486,140,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
94.0,-1.2597795963287353,0.0,140,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
47.0,-1.2487587690353394,0.0,140,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
94.0,-1.241197109222412,0.0,140,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
