Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
98.0,1.3167624473571777,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.0621757507324219,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,0.04663872718811035,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
76.0,0.42465853691101074,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
100.0,0.47791552543640137,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,0.06977343559265137,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,0.4884300231933594,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
99.0,0.5181589126586914,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,1.0208721160888672,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.593393087387085,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
100.0,1.5138697624206543,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
100.0,1.1466045379638672,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,1.547156572341919,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.7814826965332031,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
76.0,0.7785568237304688,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1.2671878337860107,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.254948616027832,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1.0362012386322021,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1.3402159214019775,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.0,1.394324541091919,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,0.918846845626831,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.5223374366760254,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
